Cross-sections Pinzano3_Feb21
1	536	1
0.00	180.00	30
1.10	170.37	30
2.20	170.41	30
3.29	170.49	30
4.39	170.50	30
5.49	170.49	30
6.59	170.51	30
7.68	170.61	30
8.78	170.78	30
9.88	170.91	30
10.98	170.90	30
12.07	170.92	30
13.17	170.92	30
14.27	170.93	30
15.37	170.96	30
16.46	170.94	30
17.56	170.88	30
18.66	170.84	30
19.76	170.81	30
20.86	170.85	30
21.95	170.79	30
23.05	170.64	30
24.15	170.61	30
25.25	170.56	30
26.34	170.42	30
27.44	170.48	30
28.54	170.53	30
29.64	170.54	30
30.73	170.53	30
31.83	170.55	30
32.93	170.50	30
34.03	170.45	30
35.12	170.49	30
36.22	170.44	30
37.32	170.42	30
38.42	170.45	30
39.52	170.47	30
40.61	170.49	30
41.71	170.60	30
42.81	170.70	30
43.91	170.73	30
45.00	170.73	30
46.10	170.73	30
47.20	170.74	30
48.30	170.74	30
49.39	170.73	30
50.49	170.68	30
51.59	170.63	30
52.69	170.53	30
53.78	170.50	30
54.88	170.45	30
55.98	170.39	30
57.08	170.35	30
58.17	170.35	30
59.27	170.35	30
60.37	170.33	30
61.47	170.30	30
62.57	170.27	30
63.66	170.25	30
64.76	170.21	30
65.86	170.20	30
66.96	170.20	30
68.05	170.23	30
69.15	170.24	30
70.25	170.23	30
71.35	170.15	30
72.44	170.15	30
73.54	170.15	30
74.64	170.09	30
75.74	170.02	30
76.83	169.86	30
77.93	169.78	30
79.03	169.70	30
80.13	169.56	30
81.23	169.43	30
82.32	169.42	30
83.42	169.33	30
84.52	169.29	30
85.62	169.25	30
86.71	169.30	30
87.81	169.45	30
88.91	169.68	30
90.01	169.73	30
91.10	169.80	30
92.20	169.82	30
93.30	169.81	30
94.40	169.80	30
95.49	169.79	30
96.59	169.80	30
97.69	169.79	30
98.79	169.75	30
99.89	169.74	30
100.98	169.72	30
102.08	169.71	30
103.18	169.59	30
104.28	169.56	30
105.37	169.66	30
106.47	169.86	30
107.57	170.14	30
108.67	170.18	30
109.76	170.17	30
110.86	170.18	30
111.96	170.20	30
113.06	170.20	30
114.15	170.19	30
115.25	170.18	30
116.35	170.18	30
117.45	170.17	30
118.55	170.18	30
119.64	170.19	30
120.74	170.16	30
121.84	170.16	30
122.94	170.13	30
124.03	170.13	30
125.13	170.14	30
126.23	170.12	30
127.33	170.11	30
128.42	170.10	30
129.52	170.09	30
130.62	170.08	30
131.72	170.07	30
132.81	170.06	30
133.91	170.05	30
135.01	170.04	30
136.11	170.02	30
137.20	170.01	30
138.30	170.00	30
139.40	170.00	30
140.50	169.99	30
141.60	169.97	30
142.69	169.96	30
143.79	169.96	30
144.89	169.96	30
145.99	169.93	30
147.08	169.92	30
148.18	169.92	30
149.28	169.92	30
150.38	169.93	30
151.47	169.89	30
152.57	169.85	30
153.67	169.81	30
154.77	169.71	30
155.86	169.68	30
156.96	169.67	30
158.06	169.64	30
159.16	169.67	30
160.26	169.69	30
161.35	169.72	30
162.45	169.71	30
163.55	169.68	30
164.65	169.65	30
165.74	169.65	30
166.84	169.63	30
167.94	169.65	30
169.04	169.64	30
170.13	169.60	30
171.23	169.64	30
172.33	169.65	30
173.43	169.66	30
174.52	169.69	30
175.62	169.72	30
176.72	169.78	30
177.82	169.81	30
178.92	169.92	30
180.01	169.98	30
181.11	170.12	30
182.21	170.18	30
183.31	170.40	30
184.40	170.47	30
185.50	170.72	30
186.60	170.81	30
187.70	170.92	30
188.79	171.09	30
189.89	171.15	30
190.99	171.18	30
192.09	171.29	30
193.18	171.46	30
194.28	171.32	30
195.38	171.19	30
196.48	171.08	30
197.58	171.08	30
198.67	171.07	30
199.77	171.09	30
200.87	171.13	30
201.97	171.12	30
203.06	171.12	30
204.16	171.12	30
205.26	171.12	30
206.36	171.11	30
207.45	171.11	30
208.55	171.10	30
209.65	171.09	30
210.75	171.10	30
